transaction_id,customer_id,amount,status,event_date,last_login
3780,1365,49.99 USD,Failed,2023-06-24,2023-12-18
3781,1210,19.99 USD,Failed,2023-01-30,2023-03-02
3782,1405,49.99 USD,Success,2023-02-24,2023-04-15
3783,1151,49.99 USD,Success,2023-12-27,2023-12-03
3784,1108,$49.99,Success,2023-07-15,2023-01-14
3785,1075,49.99 USD,Refunded,2023-02-10,2023-10-28
3786,1029,€18.50,Failed,2023-06-22,2023-03-18
3787,1313,$49.99,Success,2023-11-26,2023-08-18
3788,1485,,Success,2023-08-07,
3789,1116,€18.50,Success,2023-07-27,
3790,1414,$19.99,Success,2023-06-07,2023-02-01
3791,1355,€18.50,Success,2023-11-29,2023-04-06
3792,1191,19.99 USD,Success,2023-08-16,2023-02-27
3793,1018,19.99 USD,Success,2023-03-26,2023-04-14
3794,1431,19.99 USD,Refunded,2023-06-22,2023-11-08
3795,1172,€18.50,Failed,2023-09-02,2023-05-14
3796,1227,$19.99,Success,2023-12-26,2023-08-05
3797,1349,$49.99,Refunded,2023-06-22,2023-03-08
3798,1182,$19.99,Success,2023-12-01,2023-06-27
3799,1112,€18.50,Failed,2023-07-31,2023-09-04
3800,1182,19.99 USD,Success,2023-03-25,2023-10-21
3801,1480,,Success,2023-06-22,2023-08-23
3802,1145,19.99 USD,Refunded,2023-07-02,2023-05-11
3803,1318,$49.99,Success,2023-05-13,2023-04-22
3804,1115,49.99 USD,Success,2023-10-15,2023-02-23
3805,1112,€18.50,Success,2023-09-19,2023-10-17
3806,1250,19.99 USD,Success,2023-12-16,2023-08-27
3807,1475,€18.50,Success,2023-10-09,2023-08-28
3808,1250,49.99 USD,Success,2023-10-20,2023-10-22
3809,1302,$19.99,Failed,2023-09-26,2023-04-22
3810,1458,€18.50,Success,2023-12-15,2023-03-29
3811,1312,19.99 USD,Failed,2023-07-16,
3812,1117,$49.99,Refunded,2023-01-25,2023-10-31
3813,1300,$19.99,Failed,2023-05-21,2023-11-01
3814,1160,19.99 USD,Success,2023-08-11,2023-10-17
3815,1400,$19.99,Success,2023-01-20,2023-07-27
3816,1197,$49.99,Failed,2023-09-04,2023-12-22
3817,1259,19.99 USD,Refunded,2023-11-24,2023-10-01
3818,1147,49.99 USD,Success,2023-07-20,2023-03-11
3819,1239,49.99 USD,Success,2023-04-25,2023-08-08
3820,1046,$49.99,Failed,2023-07-08,
3821,1474,€18.50,Failed,2023-01-26,2023-10-17
3822,1398,$49.99,Failed,2023-02-23,2023-11-03
3823,1197,€18.50,Success,2023-06-19,2023-12-27
3824,1046,19.99 USD,Success,2023-01-11,2023-12-15
3825,1077,€18.50,Refunded,2023-01-27,2023-09-12
3826,1123,,Success,2023-12-16,2023-05-22
3827,1074,19.99 USD,Refunded,2023-03-24,
3828,1358,€18.50,Refunded,2023-10-17,2023-03-30
3829,1136,19.99 USD,Failed,2023-02-07,2023-12-25
3830,1089,€18.50,Success,2023-03-28,
3831,1399,€18.50,Failed,2023-11-17,2023-05-23
3832,1324,,Success,2023-06-05,2023-12-05
3833,1499,19.99 USD,Refunded,2023-11-04,2023-07-06
3834,1060,$49.99,Success,2023-10-13,2023-01-11
3835,1137,$49.99,Refunded,2023-07-05,2023-05-28
3836,1049,49.99 USD,Refunded,2023-07-01,2023-10-19
3837,1258,,Failed,2023-05-23,2023-12-04
3838,1460,19.99 USD,Success,2023-07-25,2023-02-07
3839,1106,$49.99,Success,2023-05-22,2023-12-11
3840,1112,19.99 USD,Refunded,2023-07-04,2023-07-27
3841,1349,19.99 USD,Success,2023-08-29,2023-07-29
3842,1253,€18.50,Success,2023-01-08,2023-01-01
3843,1117,49.99 USD,Failed,2023-03-13,2023-12-26
3844,1492,€18.50,Success,2023-10-15,2023-03-06
3845,1197,$19.99,Success,2023-04-05,2023-01-01
3846,1336,$49.99,Success,2023-06-06,2023-08-31
3847,1364,$49.99,Success,2023-02-10,2023-11-12
3848,1050,$49.99,Refunded,2023-11-27,2023-01-25
3849,1244,€18.50,Success,2023-10-28,2023-12-13
3850,1402,19.99 USD,Success,2023-09-26,2023-02-19
3851,1425,€18.50,Refunded,2023-06-04,2023-12-14
3852,1034,$49.99,Success,2023-10-02,2023-08-29
3853,1301,$19.99,Refunded,2023-06-03,2023-02-01
3854,1409,$49.99,Success,2023-02-22,2023-02-02
3855,1498,49.99 USD,Success,2023-06-28,2023-07-19
3856,1068,19.99 USD,Success,2023-08-28,
3857,1348,19.99 USD,Failed,2023-05-17,2023-01-26
3858,1319,€18.50,Refunded,2023-09-12,2023-02-11
3859,1420,,Success,2023-08-12,2023-03-02
3860,1467,€18.50,Refunded,2023-06-29,2023-02-10
3861,1048,$49.99,Failed,2023-07-01,2023-05-10
3862,1404,49.99 USD,Success,2023-09-16,2023-12-21
3863,1073,$19.99,Success,2023-08-31,2023-12-20
3864,1191,€18.50,Failed,2023-04-06,2023-07-17
3865,1260,€18.50,Failed,2023-07-16,2023-10-14
3866,1355,€18.50,Failed,2023-01-14,2023-05-31
3867,1069,19.99 USD,Refunded,2023-04-30,2023-07-23
3868,1089,$49.99,Failed,2023-09-26,
3869,1259,$49.99,Refunded,2023-06-20,2023-07-26
3870,1125,$49.99,Success,2023-03-13,2023-05-27
3871,1230,$49.99,Success,2023-06-28,2023-07-23
3872,1294,,Success,2023-06-19,
3873,1497,$49.99,Success,2023-06-08,2023-09-15
3874,1418,$19.99,Success,2023-06-03,2023-05-19
3875,1128,€18.50,Failed,2023-03-23,2023-06-21
3876,1279,$49.99,Failed,2023-02-26,2023-04-11
3877,1312,€18.50,Success,2023-01-07,2023-07-06
3878,1099,49.99 USD,Failed,2023-04-22,2023-11-11
3879,1325,$49.99,Success,2023-02-17,2023-10-21
3880,1296,€18.50,Refunded,2023-03-21,2023-12-29
3881,1181,$49.99,Success,2023-11-12,2023-01-21
3882,1173,19.99 USD,Success,2023-02-02,2023-10-25
3883,1315,$19.99,Success,2023-04-25,2023-01-10
3884,1363,€18.50,Refunded,2023-01-03,2023-07-06
3885,1187,€18.50,Success,2023-01-04,2023-05-13
3886,1056,19.99 USD,Refunded,2023-12-22,2023-02-02
3887,1030,$49.99,Failed,2023-09-17,2023-03-10
3888,1083,$19.99,Failed,2023-02-11,2023-03-21
3889,1151,€18.50,Failed,2023-01-09,2023-07-10
3890,1472,,Refunded,2023-11-03,2023-04-11
3891,1035,€18.50,Refunded,2023-05-25,2023-10-12
3892,1212,$49.99,Refunded,2023-04-07,2023-08-09
3893,1413,49.99 USD,Success,2023-10-03,2023-02-22
3894,1407,€18.50,Refunded,2023-05-22,2023-06-09
3895,1363,49.99 USD,Failed,2023-10-05,2023-02-11
3896,1105,€18.50,Success,2023-01-27,2023-02-16
3897,1413,,Refunded,2023-02-12,
3898,1341,$49.99,Success,2023-05-11,2023-07-03
3899,1219,19.99 USD,Failed,2023-08-04,
3900,1390,49.99 USD,Refunded,2023-04-04,2023-01-11
3901,1162,19.99 USD,Success,2023-01-08,
3902,1438,$49.99,Success,2023-03-27,2023-08-08
3903,1219,19.99 USD,Success,2023-12-11,2023-06-04
3904,1269,$49.99,Success,2023-05-18,2023-12-05
3905,1119,19.99 USD,Success,2023-09-03,2023-12-31
3906,1393,49.99 USD,Success,2023-01-21,2023-10-10
3907,1335,€18.50,Failed,2023-09-22,2023-07-06
3908,1399,19.99 USD,Success,2023-05-28,2023-03-03
3909,1181,49.99 USD,Success,2023-07-03,2023-05-28
3910,1478,€18.50,Refunded,2023-08-15,2023-05-24
3911,1105,$49.99,Success,2023-10-19,2023-04-13
3912,1216,$19.99,Success,2023-02-05,2023-10-27
3913,1204,$19.99,Success,2023-09-03,
3914,1069,$49.99,Success,2023-03-14,2023-10-13
3915,1043,€18.50,Success,2023-05-30,2023-04-29
3916,1328,19.99 USD,Success,2023-01-01,2023-01-29
3917,1300,€18.50,Refunded,2023-03-10,2023-01-30
3918,1227,$19.99,Success,2023-10-20,2023-12-26
3919,1183,49.99 USD,Success,2023-08-18,2023-10-15
3920,1106,$49.99,Success,2023-07-30,2023-05-18
3921,1083,$49.99,Success,2023-03-13,2023-02-20
3922,1337,€18.50,Success,2023-12-29,
3923,1249,49.99 USD,Success,2023-04-06,2023-08-22
3924,1362,€18.50,Success,2023-03-25,2023-02-24
3925,1440,19.99 USD,Success,2023-08-16,2023-10-19
3926,1020,€18.50,Failed,2023-10-26,2023-08-28
3927,1195,49.99 USD,Failed,2023-08-24,2023-11-08
3928,1177,€18.50,Failed,2023-10-20,2023-02-05
3929,1416,19.99 USD,Success,2023-08-10,
3930,1474,€18.50,Success,2023-08-11,2023-07-31
3931,1006,$19.99,Success,2023-10-08,2023-11-14
3932,1069,€18.50,Success,2023-08-09,2023-12-31
3933,1126,19.99 USD,Success,2023-08-04,2023-09-02
3934,1398,€18.50,Failed,2023-08-19,2023-03-28
3935,1465,$49.99,Refunded,2023-06-18,2023-08-28
3936,1159,€18.50,Success,2023-11-25,2023-11-16
3937,1247,$19.99,Failed,2023-02-11,2023-07-07
3938,1202,$49.99,Success,2023-09-15,2023-02-26
3939,1147,$49.99,Success,2023-07-15,2023-04-23
3940,1471,19.99 USD,Success,2023-04-06,
3941,1142,€18.50,Success,2023-11-13,
3942,1431,€18.50,Refunded,2023-01-14,2023-08-15
3943,1198,49.99 USD,Failed,2023-04-23,2023-09-13
3944,1404,$19.99,Success,2023-03-18,2023-06-29
3945,1425,19.99 USD,Refunded,2023-10-04,2023-07-03
3946,1153,$19.99,Success,2023-11-16,2023-07-10
3947,1491,49.99 USD,Success,2023-06-09,2023-08-20
3948,1375,€18.50,Refunded,2023-11-09,2023-10-03
3949,1383,$49.99,Failed,2023-04-29,2023-08-21
3950,1141,$19.99,Success,2023-06-10,
3951,1312,$49.99,Success,2023-11-04,2023-09-14
3952,1164,19.99 USD,Refunded,2023-12-17,2023-03-31
3953,1313,€18.50,Success,2023-05-26,2023-08-14
3954,1020,19.99 USD,Success,2023-06-12,2023-09-04
3955,1081,,Failed,2023-06-28,2023-05-31
3956,1068,€18.50,Success,2023-03-30,2023-04-23
3957,1130,$49.99,Success,2023-08-11,2023-09-26
3958,1086,19.99 USD,Success,2023-09-23,2023-06-06
3959,1217,19.99 USD,Refunded,2023-08-27,
3960,1420,$19.99,Failed,2023-11-04,2023-12-17
3961,1471,19.99 USD,Failed,2023-02-03,2023-10-26
3962,1304,$19.99,Success,2023-06-16,2023-06-08
3963,1402,€18.50,Success,2023-05-05,2023-11-26
3964,1370,€18.50,Success,2023-08-12,2023-08-13
3965,1344,€18.50,Success,2023-05-30,2023-01-14
3966,1340,49.99 USD,Success,2023-07-08,2023-12-21
3967,1383,19.99 USD,Success,2023-02-12,2023-04-19
3968,1395,,Refunded,2023-01-29,2023-04-06
3969,1444,19.99 USD,Success,2023-12-28,2023-07-14
3970,1424,$19.99,Success,2023-04-30,2023-02-27
3971,1160,49.99 USD,Refunded,2023-12-03,
3972,1177,49.99 USD,Failed,2023-01-31,2023-10-21
3973,1116,49.99 USD,Success,2023-06-30,2023-06-03
3974,1195,€18.50,Refunded,2023-06-11,2023-03-05
3975,1382,$19.99,Failed,2023-05-08,2023-06-07
3976,1489,€18.50,Success,2023-09-12,2023-09-22
3977,1326,$19.99,Success,2023-10-21,2023-05-01
3978,1085,€18.50,Success,2023-12-23,2023-10-15
3979,1288,19.99 USD,Success,2023-09-11,
3980,1080,$19.99,Success,2023-05-10,2023-08-02
3981,1151,,Refunded,2023-01-12,2023-06-11
3982,1060,€18.50,Refunded,2023-02-04,2023-04-15
3983,1060,€18.50,Success,2023-07-17,2023-05-27
3984,1353,19.99 USD,Success,2023-09-05,2023-07-01
3985,1027,$19.99,Success,2023-04-20,2023-12-04
3986,1441,€18.50,Failed,2023-11-24,2023-02-06
3987,1042,19.99 USD,Success,2023-09-02,2023-03-23
3988,1168,$19.99,Success,2023-09-07,
3989,1422,$49.99,Refunded,2023-11-13,2023-01-04
3990,1085,€18.50,Refunded,2023-06-12,2023-02-12
3991,1176,€18.50,Success,2023-02-17,2023-02-20
3992,1016,49.99 USD,Success,2023-03-12,2023-09-18
3993,1097,€18.50,Success,2023-05-14,2023-05-14
3994,1453,49.99 USD,Success,2023-08-27,2023-03-28
3995,1493,€18.50,Refunded,2023-03-09,
3996,1197,€18.50,Refunded,2023-10-05,2023-02-25
3997,1097,49.99 USD,Success,2023-02-01,2023-08-05
3998,1064,$19.99,Refunded,2023-05-03,2023-03-09
3999,1329,49.99 USD,Refunded,2023-01-22,2023-12-18
4000,1340,19.99 USD,Failed,2023-06-04,2023-02-13
4001,1004,$19.99,Success,2023-04-20,2023-05-23
4002,1001,19.99 USD,Refunded,2023-09-28,2023-12-12
4003,1021,€18.50,Failed,2023-10-27,2023-02-11
4004,1111,,Success,2023-04-25,2023-05-19
4005,1056,€18.50,Refunded,2023-08-08,2023-03-14
4006,1065,$49.99,Success,2023-08-18,2023-09-24
4007,1329,€18.50,Refunded,2023-09-09,2023-07-13
4008,1097,€18.50,Success,2023-09-06,2023-06-04
4009,1143,19.99 USD,Failed,2023-01-09,2023-09-03
4010,1367,49.99 USD,Failed,2023-02-03,2023-11-10
4011,1434,$49.99,Success,2023-08-16,2023-08-06
4012,1124,€18.50,Success,2023-03-14,2023-09-10
4013,1166,€18.50,Failed,2023-10-28,2023-10-04
4014,1085,$49.99,Success,2023-07-31,2023-10-04
4015,1075,$49.99,Failed,2023-03-13,2023-03-13
4016,1343,$19.99,Success,2023-02-27,2023-05-09
4017,1494,19.99 USD,Success,2023-08-08,2023-12-24
4018,1423,$49.99,Success,2023-10-02,2023-07-05
4019,1293,$49.99,Success,2023-09-06,2023-01-13
4020,1443,€18.50,Refunded,2023-01-16,2023-11-25
4021,1058,49.99 USD,Success,2023-03-16,2023-08-08
4022,1137,$49.99,Refunded,2023-04-16,2023-01-06
4023,1098,19.99 USD,Success,2023-05-16,
4024,1191,49.99 USD,Refunded,2023-03-15,
4025,1242,49.99 USD,Failed,2023-09-11,2023-08-16
4026,1318,€18.50,Success,2023-01-18,2023-01-17
4027,1048,€18.50,Refunded,2023-02-12,2023-03-14
4028,1447,€18.50,Failed,2023-02-19,2023-01-12
4029,1031,€18.50,Success,2023-01-03,2023-03-27
4030,1390,€18.50,Success,2023-08-20,2023-06-29
4031,1276,$49.99,Success,2023-08-07,
4032,1019,€18.50,Failed,2023-02-28,2023-07-23
4033,1153,$19.99,Success,2023-10-11,2023-03-11
4034,1382,€18.50,Success,2023-10-29,2023-04-18
4035,1067,$49.99,Failed,2023-03-05,2023-07-20
4036,1365,€18.50,Success,2023-03-11,2023-02-21
4037,1371,€18.50,Refunded,2023-10-30,2023-02-06
4038,1213,19.99 USD,Success,2023-05-22,2023-04-27
4039,1142,19.99 USD,Refunded,2023-07-21,2023-09-16
4040,1375,$49.99,Success,2023-07-26,2023-09-21
4041,1231,19.99 USD,Refunded,2023-08-09,
4042,1212,19.99 USD,Success,2023-12-28,2023-03-05
4043,1078,$19.99,Success,2023-09-03,2023-02-11
4044,1213,$49.99,Success,2023-03-22,2023-02-12
4045,1115,$49.99,Success,2023-09-08,2023-05-05
4046,1091,19.99 USD,Failed,2023-02-20,2023-09-27
4047,1269,19.99 USD,Success,2023-10-12,2023-12-13
4048,1410,,Success,2023-12-12,2023-08-21
4049,1380,49.99 USD,Failed,2023-07-23,2023-05-12
4050,1488,€18.50,Refunded,2023-01-25,2023-01-02
4051,1167,€18.50,Failed,2023-02-10,2023-04-25
4052,1057,€18.50,Failed,2023-03-10,2023-01-01
4053,1283,$49.99,Success,2023-01-04,2023-11-27
4054,1025,$19.99,Failed,2023-08-28,2023-03-06
4055,1368,€18.50,Success,2023-12-27,2023-05-05
4056,1446,$19.99,Success,2023-01-31,2023-09-13
4057,1065,49.99 USD,Success,2023-04-27,2023-11-18
4058,1408,$49.99,Success,2023-07-14,2023-05-23
4059,1247,49.99 USD,Refunded,2023-03-31,2023-11-24
4060,1253,,Success,2023-06-27,2023-09-03
4061,1386,$19.99,Success,2023-05-25,2023-04-26
4062,1455,$19.99,Failed,2023-07-21,2023-10-30
4063,1043,$19.99,Success,2023-11-18,2023-03-31
4064,1096,$49.99,Success,2023-12-10,2023-10-23
4065,1041,19.99 USD,Success,2023-07-22,2023-02-11
4066,1499,$19.99,Refunded,2023-01-24,2023-02-04
4067,1226,49.99 USD,Success,2023-12-21,2023-02-10
4068,1261,€18.50,Success,2023-04-15,2023-12-07
4069,1166,$49.99,Refunded,2023-10-02,2023-05-04
4070,1435,,Success,2023-11-18,2023-02-26
4071,1278,€18.50,Success,2023-03-01,2023-10-21
4072,1088,€18.50,Refunded,2023-01-15,2023-08-23
4073,1378,€18.50,Refunded,2023-03-26,2023-04-06
4074,1177,19.99 USD,Success,2023-07-16,2023-11-15
4075,1426,$19.99,Success,2023-08-23,2023-12-09
4076,1402,$49.99,Success,2023-12-10,
4077,1196,49.99 USD,Success,2023-09-20,2023-06-25
4078,1306,$19.99,Failed,2023-01-06,2023-02-21
4079,1266,49.99 USD,Success,2023-10-16,2023-02-07
4080,1267,$49.99,Success,2023-02-27,2023-12-09
4081,1073,€18.50,Failed,2023-05-25,2023-01-05
4082,1007,$19.99,Success,2023-02-11,
4083,1407,€18.50,Failed,2023-12-16,2023-04-30
4084,1475,19.99 USD,Refunded,2023-07-19,2023-11-22
4085,1296,€18.50,Failed,2023-06-23,2023-07-28
4086,1163,19.99 USD,Success,2023-12-01,2023-08-05
4087,1484,49.99 USD,Refunded,2023-04-05,2023-01-24
4088,1084,$19.99,Success,2023-08-05,2023-12-08
4089,1071,$19.99,Refunded,2023-04-21,2023-07-24
4090,1054,19.99 USD,Success,2023-12-19,2023-08-14
4091,1392,€18.50,Success,2023-06-29,2023-08-06
4092,1046,$49.99,Failed,2023-06-12,2023-07-30
4093,1398,€18.50,Refunded,2023-04-29,2023-01-26
4094,1431,49.99 USD,Success,2023-11-21,2023-09-09
4095,1237,€18.50,Success,2023-08-16,2023-01-03
4096,1103,€18.50,Success,2023-05-25,2023-01-02
4097,1209,49.99 USD,Success,2023-11-04,2023-04-02
4098,1041,49.99 USD,Success,2023-05-22,2023-01-02
4099,1315,$19.99,Failed,2023-05-02,2023-05-30
4100,1467,€18.50,Success,2023-10-12,2023-03-12
4101,1453,$49.99,Refunded,2023-08-14,2023-01-04
4102,1267,$49.99,Success,2023-12-26,2023-02-07
4103,1385,19.99 USD,Success,2023-09-14,2023-12-25
4104,1262,49.99 USD,Success,2023-10-12,
4105,1335,$19.99,Success,2023-06-14,2023-07-20
4106,1386,$49.99,Success,2023-08-09,2023-11-04
4107,1364,€18.50,Refunded,2023-03-10,2023-09-09
4108,1258,$19.99,Refunded,2023-11-05,2023-10-14
4109,1282,$19.99,Failed,2023-08-12,2023-10-19
4110,1113,$49.99,Refunded,2023-05-04,2023-06-03
4111,1362,€18.50,Failed,2023-12-10,2023-05-13
4112,1039,19.99 USD,Success,2023-12-05,2023-03-15
4113,1485,$49.99,Success,2023-01-12,2023-10-01
4114,1416,€18.50,Refunded,2023-02-21,2023-09-28
4115,1219,$19.99,Failed,2023-05-09,2023-07-04
4116,1128,€18.50,Success,2023-05-15,2023-12-19
4117,1007,$19.99,Refunded,2023-05-25,2023-01-05
4118,1100,$49.99,Success,2023-05-07,2023-10-20
4119,1415,49.99 USD,Success,2023-08-14,2023-12-26
4120,1379,$49.99,Refunded,2023-03-12,2023-03-27
4121,1175,€18.50,Success,2023-09-30,2023-08-02
4122,1106,€18.50,Success,2023-07-06,2023-01-15
4123,1100,€18.50,Success,2023-01-03,2023-09-30
4124,1259,$49.99,Success,2023-10-12,2023-02-20
4125,1477,19.99 USD,Success,2023-01-22,2023-09-10
4126,1453,$49.99,Success,2023-06-15,2023-02-14
4127,1365,,Success,2023-11-06,2023-07-10
4128,1245,€18.50,Success,2023-12-29,2023-05-02
4129,1274,$49.99,Success,2023-09-03,2023-07-06
4130,1031,$49.99,Refunded,2023-08-22,
4131,1136,$19.99,Refunded,2023-11-21,2023-05-29
4132,1011,$19.99,Success,2023-06-07,
4133,1394,$19.99,Refunded,2023-05-31,
4134,1301,$49.99,Success,2023-08-01,2023-03-23
4135,1374,19.99 USD,Success,2023-08-06,2023-07-15
4136,1015,€18.50,Failed,2023-09-03,2023-09-03
4137,1128,€18.50,Failed,2023-10-30,2023-12-11
4138,1062,49.99 USD,Failed,2023-10-03,2023-12-23
4139,1108,19.99 USD,Success,2023-05-31,2023-02-09
4140,1374,19.99 USD,Failed,2023-07-15,2023-06-17
4141,1020,€18.50,Success,2023-01-21,
4142,1157,€18.50,Success,2023-09-14,2023-11-25
4143,1268,$19.99,Failed,2023-01-17,2023-07-30
4144,1161,$19.99,Failed,2023-02-20,2023-06-28
4145,1259,€18.50,Success,2023-09-27,2023-01-23
4146,1411,19.99 USD,Success,2023-11-11,2023-04-05
4147,1101,49.99 USD,Success,2023-03-24,2023-06-09
4148,1222,€18.50,Failed,2023-11-02,2023-09-01
4149,1058,€18.50,Success,2023-05-04,2023-01-17
4150,1246,$19.99,Success,2023-10-17,2023-04-22
4151,1127,$49.99,Refunded,2023-09-19,2023-04-13
4152,1282,19.99 USD,Success,2023-12-31,2023-11-10
4153,1324,$49.99,Success,2023-02-18,2023-03-27
4154,1024,49.99 USD,Success,2023-01-06,2023-02-04
4155,1130,€18.50,Success,2023-04-27,2023-01-30
4156,1352,$19.99,Failed,2023-04-28,2023-07-11
4157,1195,€18.50,Refunded,2023-09-20,
4158,1280,$49.99,Success,2023-12-19,2023-04-14
4159,1403,€18.50,Success,2023-05-09,2023-06-14
4160,1417,49.99 USD,Success,2023-06-20,2023-05-02
4161,1153,$19.99,Refunded,2023-01-27,
4162,1381,$49.99,Success,2023-07-18,2023-10-17
4163,1132,49.99 USD,Success,2023-11-10,
4164,1226,€18.50,Success,2023-12-11,2023-08-12
4165,1188,€18.50,Success,2023-04-07,2023-01-25
4166,1475,$49.99,Success,2023-01-17,2023-01-13
4167,1476,$19.99,Refunded,2023-06-22,
4168,1264,,Failed,2023-04-11,2023-08-18
4169,1371,€18.50,Success,2023-07-05,2023-04-12
4170,1485,49.99 USD,Success,2023-07-03,2023-07-22
4171,1433,$49.99,Failed,2023-08-03,2023-09-24
4172,1133,19.99 USD,Success,2023-09-08,2023-12-31
4173,1210,19.99 USD,Refunded,2023-08-04,2023-08-10
4174,1059,$19.99,Failed,2023-01-29,2023-04-14
4175,1427,€18.50,Success,2023-04-12,2023-04-21
4176,1376,€18.50,Success,2023-05-03,2023-03-10
4177,1394,19.99 USD,Success,2023-02-23,2023-12-24
4178,1449,$19.99,Failed,2023-10-10,2023-09-15
4179,1430,49.99 USD,Success,2023-04-12,2023-06-17
4180,1363,€18.50,Failed,2023-04-27,2023-10-20
4181,1363,€18.50,Success,2023-04-14,2023-02-18
4182,1456,$19.99,Success,2023-02-14,2023-09-07
4183,1212,$19.99,Success,2023-04-24,2023-11-27
4184,1215,€18.50,Success,2023-12-09,2023-03-16
4185,1225,$19.99,Success,2023-01-31,
4186,1469,€18.50,Success,2023-06-13,2023-02-03
4187,1130,€18.50,Failed,2023-07-08,2023-11-10
4188,1075,$49.99,Failed,2023-10-20,2023-04-21
4189,1475,€18.50,Success,2023-07-14,2023-12-18
4190,1285,49.99 USD,Success,2023-10-19,2023-11-12
4191,1473,€18.50,Success,2023-09-18,2023-08-25
4192,1495,€18.50,Failed,2023-07-26,2023-02-01
4193,1276,$49.99,Success,2023-02-21,2023-07-28
4194,1155,€18.50,Failed,2023-02-18,
4195,1247,€18.50,Success,2023-01-06,2023-04-16
4196,1217,$19.99,Refunded,2023-08-12,2023-02-02
4197,1189,$49.99,Failed,2023-01-23,2023-02-12
4198,1416,$19.99,Success,2023-05-25,2023-04-17
4199,1468,$49.99,Refunded,2023-04-20,2023-09-22
4200,1162,$19.99,Success,2023-07-31,2023-08-14
4201,1179,19.99 USD,Failed,2023-10-27,2023-06-28
4202,1033,€18.50,Refunded,2023-02-10,2023-08-10
4203,1040,€18.50,Success,2023-06-21,2023-05-05
4204,1306,49.99 USD,Failed,2023-07-05,2023-10-03
4205,1430,€18.50,Refunded,2023-08-02,2023-06-16
4206,1337,49.99 USD,Refunded,2023-11-02,2023-05-31
4207,1313,19.99 USD,Refunded,2023-02-21,2023-02-10
4208,1074,49.99 USD,Success,2023-03-11,2023-10-27
4209,1440,€18.50,Success,2023-07-15,
4210,1278,€18.50,Failed,2023-05-31,
4211,1175,19.99 USD,Failed,2023-04-19,2023-10-31
4212,1383,€18.50,Failed,2023-04-28,2023-08-19
4213,1149,$19.99,Refunded,2023-12-31,2023-08-03
4214,1272,$49.99,Success,2023-04-05,2023-11-10
4215,1324,19.99 USD,Success,2023-09-13,
4216,1107,€18.50,Failed,2023-02-13,2023-02-26
4217,1138,49.99 USD,Success,2023-03-08,2023-08-03
4218,1349,49.99 USD,Success,2023-06-05,2023-06-05
4219,1270,19.99 USD,Success,2023-11-19,2023-03-05
4220,1346,€18.50,Failed,2023-07-25,2023-03-03
4221,1418,19.99 USD,Refunded,2023-10-01,2023-12-05
4222,1288,€18.50,Success,2023-06-04,2023-03-03
4223,1211,49.99 USD,Success,2023-06-28,2023-04-04
4224,1380,€18.50,Success,2023-03-01,2023-12-07
4225,1271,$19.99,Success,2023-03-15,2023-01-26
4226,1417,€18.50,Success,2023-02-18,2023-05-01
4227,1065,$19.99,Success,2023-09-28,
4228,1482,49.99 USD,Refunded,2023-03-14,2023-09-09
4229,1423,€18.50,Refunded,2023-07-15,2023-02-05
4230,1247,€18.50,Success,2023-06-28,2023-10-16
4231,1155,19.99 USD,Success,2023-02-17,2023-04-10
4232,1046,$49.99,Success,2023-03-13,2023-11-20
4233,1422,,Refunded,2023-04-23,2023-11-25
4234,1453,€18.50,Refunded,2023-09-02,
4235,1200,,Success,2023-11-05,2023-07-13
4236,1147,€18.50,Failed,2023-06-08,2023-08-09
4237,1123,€18.50,Failed,2023-10-01,2023-10-06
4238,1000,$19.99,Success,2023-09-25,2023-11-22
4239,1455,€18.50,Failed,2023-10-31,2023-02-24
4240,1246,€18.50,Refunded,2023-01-30,2023-04-20
4241,1342,,Failed,2023-04-07,2023-05-29
4242,1127,€18.50,Refunded,2023-09-08,2023-09-22
4243,1190,49.99 USD,Success,2023-01-07,2023-06-11
4244,1066,49.99 USD,Success,2023-04-02,2023-07-06
4245,1003,€18.50,Success,2023-04-23,2023-05-09
4246,1441,$49.99,Failed,2023-09-16,2023-04-18
4247,1408,49.99 USD,Refunded,2023-04-17,2023-03-09
4248,1302,€18.50,Failed,2023-03-04,2023-03-07
4249,1293,$19.99,Failed,2023-12-24,2023-05-24
4250,1142,$19.99,Success,2023-09-28,2023-02-22
4251,1190,$19.99,Failed,2023-07-18,2023-05-08
4252,1020,€18.50,Success,2023-12-13,2023-11-17
4253,1226,19.99 USD,Refunded,2023-12-03,2023-07-26
4254,1312,$49.99,Refunded,2023-05-26,2023-11-16
4255,1116,€18.50,Success,2023-03-02,2023-08-04
4256,1436,19.99 USD,Success,2023-04-30,2023-03-09
4257,1301,19.99 USD,Refunded,2023-03-02,2023-03-03
4258,1499,49.99 USD,Success,2023-11-05,2023-07-29
4259,1141,€18.50,Refunded,2023-01-26,2023-12-03
4260,1483,€18.50,Refunded,2023-04-25,2023-11-23
4261,1459,19.99 USD,Success,2023-02-09,2023-02-21
4262,1400,19.99 USD,Failed,2023-12-10,2023-04-26
4263,1038,19.99 USD,Failed,2023-04-26,2023-03-06
4264,1392,49.99 USD,Success,2023-05-16,2023-05-10
4265,1354,€18.50,Failed,2023-10-04,2023-06-26
4266,1251,19.99 USD,Success,2023-10-26,2023-10-05
4267,1332,$19.99,Refunded,2023-01-21,2023-06-12
4268,1206,€18.50,Success,2023-01-31,2023-11-28
